Memory Length,25000,Memory Length,25000,
Trigger Level,1.51V,Trigger Level,1.51V,
Source,CH1,Source,CH3,
Probe Ratio,1.000E+00,Probe Ratio,1.000E+00,
Vertical Units,V,Vertical Units,V,
Vertical Scale,1.000E-02,Vertical Scale,2.000E+00,
Vertical Position,-2.160E-02,Vertical Position,-5.760E+00,
Horizontal Units,S,Horizontal Units,S,
Horizontal Scale,5.000E-06,Horizontal Scale,5.000E-06,
Horizontal Position,1.005E-05,Horizontal Position,1.005E-05,
Horizontal Mode,Main,Horizontal Mode,Main,
Sampling Period,2.000E-09,Sampling Period,2.000E-09,
Firmware,V1.21,Firmware,V1.21,
Time,24-Mar-17 06:31:22,Time,24-Mar-17 06:31:23,
Mode,Detail,Mode,Detail,
Waveform Data,,Waveform Data,,
-9.717999e-06,0.001200,-9.717999e-06,-0.080000,
-9.715999e-06,0.000800,-9.715999e-06,-0.080000,
-9.713999e-06,0.001200,-9.713999e-06,-0.080000,
-9.711999e-06,0.001200,-9.711999e-06,-0.080000,
-9.709999e-06,0.001200,-9.709999e-06,-0.080000,
-9.707999e-06,0.000000,-9.707999e-06,-0.080000,
-9.705999e-06,-0.000400,-9.705999e-06,-0.080000,
-9.703999e-06,0.002000,-9.703999e-06,-0.080000,
-9.701999e-06,-0.000400,-9.701999e-06,-0.080000,
-9.699999e-06,-0.002400,-9.699999e-06,-0.080000,
-9.697999e-06,-0.001600,-9.697999e-06,-0.080000,
-9.695999e-06,0.001200,-9.695999e-06,-0.080000,
-9.693999e-06,0.002000,-9.693999e-06,-0.080000,
-9.691999e-06,0.001200,-9.691999e-06,-0.080000,
-9.689999e-06,0.000800,-9.689999e-06,-0.080000,
-9.687999e-06,0.002800,-9.687999e-06,-0.080000,
-9.685999e-06,0.000000,-9.685999e-06,-0.080000,
-9.683999e-06,-0.000400,-9.683999e-06,-0.080000,
-9.681999e-06,0.000800,-9.681999e-06,-0.080000,
-9.679999e-06,0.002800,-9.679999e-06,-0.080000,
-9.677999e-06,0.000000,-9.677999e-06,-0.080000,
-9.675999e-06,0.000000,-9.675999e-06,-0.080000,
-9.673999e-06,0.001200,-9.673999e-06,-0.080000,
-9.671999e-06,0.000800,-9.671999e-06,-0.080000,
-9.669999e-06,-0.002400,-9.669999e-06,-0.080000,
-9.667999e-06,-0.001200,-9.667999e-06,-0.080000,
-9.665999e-06,0.000800,-9.665999e-06,-0.080000,
-9.663999e-06,0.000800,-9.663999e-06,-0.080000,
-9.661999e-06,0.001600,-9.661999e-06,-0.080000,
-9.659999e-06,0.001600,-9.659999e-06,-0.080000,
-9.657999e-06,0.001600,-9.657999e-06,-0.080000,
-9.655999e-06,-0.001600,-9.655999e-06,-0.080000,
-9.653999e-06,-0.001200,-9.653999e-06,-0.080000,
-9.651999e-06,0.001600,-9.651999e-06,-0.080000,
-9.649999e-06,0.002800,-9.649999e-06,-0.080000,
-9.647999e-06,0.002800,-9.647999e-06,-0.080000,
-9.645999e-06,0.001600,-9.645999e-06,-0.080000,
-9.643999e-06,0.000800,-9.643999e-06,-0.080000,
-9.641999e-06,-0.001600,-9.641999e-06,-0.080000,
-9.639999e-06,-0.002400,-9.639999e-06,-0.080000,
-9.637999e-06,-0.002000,-9.637999e-06,-0.080000,
-9.635999e-06,-0.001200,-9.635999e-06,-0.080000,
-9.633999e-06,0.001200,-9.633999e-06,-0.080000,
-9.631999e-06,0.003200,-9.631999e-06,-0.080000,
-9.629999e-06,0.002400,-9.629999e-06,-0.080000,
-9.627999e-06,0.001200,-9.627999e-06,-0.080000,
-9.625999e-06,0.000000,-9.625999e-06,-0.080000,
-9.623999e-06,-0.000800,-9.623999e-06,-0.080000,
-9.621999e-06,-0.001200,-9.621999e-06,-0.080000,
-9.619999e-06,0.000000,-9.619999e-06,-0.080000,
-9.617999e-06,0.002000,-9.617999e-06,-0.080000,
-9.615999e-06,0.002400,-9.615999e-06,-0.080000,
-9.613999e-06,0.002000,-9.613999e-06,-0.080000,
-9.611999e-06,0.001200,-9.611999e-06,-0.080000,
-9.609999e-06,0.000400,-9.609999e-06,-0.080000,
-9.607999e-06,-0.002000,-9.607999e-06,-0.080000,
-9.605999e-06,-0.002000,-9.605999e-06,-0.080000,
-9.603999e-06,-0.000400,-9.603999e-06,-0.080000,
-9.601999e-06,0.000800,-9.601999e-06,-0.080000,
-9.599999e-06,0.002000,-9.599999e-06,-0.080000,
-9.597999e-06,0.001600,-9.597999e-06,-0.080000,
-9.595999e-06,0.000800,-9.595999e-06,-0.080000,
-9.593999e-06,0.002000,-9.593999e-06,-0.080000,
-9.591999e-06,-0.001200,-9.591999e-06,-0.080000,
-9.589999e-06,-0.000400,-9.589999e-06,-0.080000,
-9.587999e-06,0.000800,-9.587999e-06,-0.080000,
-9.585999e-06,0.001200,-9.585999e-06,-0.080000,
-9.583999e-06,0.002400,-9.583999e-06,-0.080000,
-9.581999e-06,0.001600,-9.581999e-06,-0.080000,
-9.579999e-06,0.002400,-9.579999e-06,-0.080000,
-9.577999e-06,0.001200,-9.577999e-06,-0.080000,
-9.575999e-06,-0.003200,-9.575999e-06,-0.080000,
-9.573999e-06,-0.003200,-9.573999e-06,-0.080000,
-9.571999e-06,-0.002800,-9.571999e-06,-0.080000,
-9.569999e-06,0.001200,-9.569999e-06,-0.080000,
-9.567999e-06,0.000800,-9.567999e-06,-0.080000,
-9.565999e-06,0.001200,-9.565999e-06,-0.080000,
-9.563999e-06,0.002400,-9.563999e-06,-0.080000,
-9.561999e-06,0.000400,-9.561999e-06,-0.080000,
-9.559999e-06,-0.000800,-9.559999e-06,-0.080000,
-9.557999e-06,-0.001200,-9.557999e-06,0.000000,
-9.555999e-06,-0.000400,-9.555999e-06,-0.080000,
-9.553999e-06,0.001600,-9.553999e-06,-0.080000,
-9.551999e-06,0.003200,-9.551999e-06,-0.080000,
-9.549999e-06,0.004800,-9.549999e-06,-0.080000,
-9.547999e-06,0.004800,-9.547999e-06,-0.080000,
-9.545999e-06,0.001600,-9.545999e-06,-0.080000,
-9.543999e-06,-0.000400,-9.543999e-06,-0.080000,
-9.541999e-06,-0.002400,-9.541999e-06,-0.080000,
-9.539999e-06,-0.003600,-9.539999e-06,-0.080000,
-9.537999e-06,-0.003200,-9.537999e-06,-0.080000,
-9.535999e-06,-0.002000,-9.535999e-06,-0.080000,
-9.533999e-06,0.001600,-9.533999e-06,-0.080000,
-9.531999e-06,-0.000800,-9.531999e-06,-0.080000,
-9.529999e-06,0.000800,-9.529999e-06,-0.080000,
-9.527999e-06,0.001200,-9.527999e-06,-0.080000,
-9.525999e-06,0.003600,-9.525999e-06,-0.080000,
-9.523999e-06,0.002800,-9.523999e-06,-0.080000,
-9.521999e-06,0.002400,-9.521999e-06,-0.080000,
-9.519999e-06,0.001600,-9.519999e-06,-0.080000,
-9.517999e-06,0.000400,-9.517999e-06,-0.080000,
-9.515999e-06,0.000800,-9.515999e-06,-0.080000,
-9.513999e-06,0.000400,-9.513999e-06,-0.080000,
-9.511999e-06,-0.000800,-9.511999e-06,-0.080000,
-9.509999e-06,-0.002800,-9.509999e-06,-0.080000,
-9.507999e-06,-0.000400,-9.507999e-06,-0.080000,
-9.505999e-06,0.000800,-9.505999e-06,-0.080000,
-9.503999e-06,0.001200,-9.503999e-06,-0.080000,
-9.501999e-06,0.000400,-9.501999e-06,-0.080000,
-9.499999e-06,0.000000,-9.499999e-06,-0.080000,
-9.497999e-06,0.000000,-9.497999e-06,-0.080000,
-9.495999e-06,0.000000,-9.495999e-06,-0.080000,
-9.493999e-06,0.000800,-9.493999e-06,-0.080000,
-9.491999e-06,0.001600,-9.491999e-06,-0.080000,
-9.489999e-06,0.002000,-9.489999e-06,-0.080000,
-9.487999e-06,0.001200,-9.487999e-06,-0.080000,
-9.485999e-06,0.001200,-9.485999e-06,-0.080000,
-9.483999e-06,0.000000,-9.483999e-06,-0.080000,
-9.481999e-06,-0.001200,-9.481999e-06,-0.080000,
-9.479999e-06,-0.000400,-9.479999e-06,-0.080000,
-9.477999e-06,0.000000,-9.477999e-06,-0.080000,
-9.475999e-06,0.000400,-9.475999e-06,-0.080000,
-9.473999e-06,0.000000,-9.473999e-06,-0.080000,
-9.471999e-06,0.000400,-9.471999e-06,-0.080000,
-9.469999e-06,0.001200,-9.469999e-06,-0.080000,
-9.467999e-06,0.001200,-9.467999e-06,-0.080000,
-9.465999e-06,0.000400,-9.465999e-06,-0.080000,
-9.463999e-06,0.000400,-9.463999e-06,-0.080000,
-9.461999e-06,0.001200,-9.461999e-06,-0.080000,
-9.459999e-06,0.000400,-9.459999e-06,-0.080000,
-9.457999e-06,0.000000,-9.457999e-06,-0.080000,
-9.455999e-06,0.000000,-9.455999e-06,-0.080000,
-9.453999e-06,0.002400,-9.453999e-06,-0.080000,
-9.451999e-06,0.000400,-9.451999e-06,-0.080000,
-9.449999e-06,-0.001600,-9.449999e-06,-0.080000,
-9.447999e-06,-0.001600,-9.447999e-06,-0.080000,
-9.445999e-06,0.001200,-9.445999e-06,-0.080000,
-9.443999e-06,0.001200,-9.443999e-06,-0.080000,
-9.441999e-06,0.001200,-9.441999e-06,-0.080000,
-9.439999e-06,0.000000,-9.439999e-06,-0.080000,
-9.437999e-06,0.002400,-9.437999e-06,0.000000,
-9.435999e-06,-0.000400,-9.435999e-06,0.000000,
-9.433999e-06,-0.000400,-9.433999e-06,-0.080000,
-9.431999e-06,0.000800,-9.431999e-06,-0.080000,
-9.429999e-06,0.003200,-9.429999e-06,-0.080000,
-9.427999e-06,0.000400,-9.427999e-06,-0.080000,
-9.425999e-06,0.000000,-9.425999e-06,-0.080000,
-9.423999e-06,0.001200,-9.423999e-06,-0.080000,
-9.421999e-06,0.000800,-9.421999e-06,-0.080000,
-9.419999e-06,-0.002000,-9.419999e-06,-0.080000,
-9.417999e-06,-0.002000,-9.417999e-06,-0.080000,
-9.415999e-06,0.000400,-9.415999e-06,-0.080000,
-9.413999e-06,0.000800,-9.413999e-06,-0.080000,
-9.411999e-06,0.001200,-9.411999e-06,-0.080000,
-9.409999e-06,0.002000,-9.409999e-06,-0.080000,
-9.407999e-06,0.002000,-9.407999e-06,-0.080000,
-9.405999e-06,-0.001200,-9.405999e-06,-0.080000,
-9.403999e-06,-0.001200,-9.403999e-06,0.000000,
-9.401999e-06,0.002000,-9.401999e-06,-0.080000,
-9.399999e-06,0.002800,-9.399999e-06,-0.080000,
-9.397999e-06,0.002800,-9.397999e-06,-0.080000,
-9.395999e-06,0.001200,-9.395999e-06,-0.080000,
-9.393999e-06,0.000000,-9.393999e-06,-0.080000,
-9.391999e-06,-0.000800,-9.391999e-06,-0.080000,
-9.389999e-06,-0.001200,-9.389999e-06,-0.080000,
-9.387999e-06,-0.000400,-9.387999e-06,-0.080000,
-9.385999e-06,-0.001200,-9.385999e-06,-0.080000,
-9.383999e-06,-0.000800,-9.383999e-06,-0.080000,
-9.381999e-06,0.000800,-9.381999e-06,-0.080000,
-9.379999e-06,0.002000,-9.379999e-06,-0.080000,
-9.377999e-06,0.001600,-9.377999e-06,-0.080000,
-9.375999e-06,0.001200,-9.375999e-06,-0.080000,
-9.373999e-06,0.000000,-9.373999e-06,-0.080000,
-9.371999e-06,0.000000,-9.371999e-06,-0.080000,
-9.369999e-06,0.000400,-9.369999e-06,-0.080000,
-9.367999e-06,0.001600,-9.367999e-06,-0.080000,
-9.365999e-06,0.002000,-9.365999e-06,-0.080000,
-9.363999e-06,0.001600,-9.363999e-06,-0.080000,
-9.361999e-06,0.001600,-9.361999e-06,-0.080000,
-9.359999e-06,0.001200,-9.359999e-06,-0.080000,
-9.357999e-06,-0.000400,-9.357999e-06,-0.080000,
-9.355999e-06,-0.000800,-9.355999e-06,-0.080000,
-9.353999e-06,-0.000400,-9.353999e-06,-0.080000,
-9.351999e-06,-0.000400,-9.351999e-06,-0.080000,
-9.349999e-06,0.000000,-9.349999e-06,-0.080000,
-9.347999e-06,0.000800,-9.347999e-06,-0.080000,
-9.345999e-06,0.000000,-9.345999e-06,-0.080000,
-9.343999e-06,0.002000,-9.343999e-06,-0.080000,
-9.341999e-06,-0.000400,-9.341999e-06,-0.080000,
-9.339999e-06,-0.000400,-9.339999e-06,-0.080000,
-9.337999e-06,0.000400,-9.337999e-06,-0.080000,
-9.335999e-06,0.001200,-9.335999e-06,-0.080000,
-9.333999e-06,0.002000,-9.333999e-06,-0.080000,
-9.331999e-06,0.001600,-9.331999e-06,-0.080000,
-9.329999e-06,0.003200,-9.329999e-06,-0.080000,
-9.327999e-06,0.002400,-9.327999e-06,-0.080000,
-9.325999e-06,-0.001600,-9.325999e-06,-0.080000,
-9.323999e-06,-0.002800,-9.323999e-06,-0.080000,
-9.321999e-06,-0.002000,-9.321999e-06,-0.080000,
-9.319999e-06,0.001200,-9.319999e-06,-0.080000,
-9.317999e-06,0.000800,-9.317999e-06,-0.080000,
-9.315999e-06,0.000800,-9.315999e-06,-0.080000,
-9.313999e-06,0.001600,-9.313999e-06,-0.080000,
-9.311999e-06,-0.002800,-9.311999e-06,-0.080000,
-9.309999e-06,-0.002800,-9.309999e-06,-0.080000,
-9.307999e-06,-0.000400,-9.307999e-06,-0.080000,
-9.305999e-06,-0.000400,-9.305999e-06,-0.080000,
-9.303999e-06,0.002400,-9.303999e-06,-0.080000,
-9.301999e-06,0.004400,-9.301999e-06,0.000000,
-9.299999e-06,0.006400,-9.299999e-06,0.000000,
-9.297999e-06,0.007200,-9.297999e-06,-0.080000,
-9.295999e-06,0.001600,-9.295999e-06,-0.080000,
-9.293999e-06,0.000400,-9.293999e-06,-0.080000,
-9.291999e-06,-0.006000,-9.291999e-06,-0.080000,
-9.289999e-06,-0.008400,-9.289999e-06,-0.080000,
-9.287999e-06,-0.004800,-9.287999e-06,-0.160000,
-9.285999e-06,-0.000800,-9.285999e-06,-0.080000,
-9.283999e-06,0.002800,-9.283999e-06,-0.080000,
-9.281999e-06,0.000800,-9.281999e-06,-0.080000,
-9.279999e-06,0.004400,-9.279999e-06,-0.080000,
-9.277999e-06,0.004800,-9.277999e-06,-0.080000,
-9.275999e-06,0.004800,-9.275999e-06,-0.080000,
-9.273999e-06,0.000400,-9.273999e-06,-0.080000,
-9.271999e-06,-0.003200,-9.271999e-06,-0.080000,
-9.269999e-06,-0.004800,-9.269999e-06,-0.080000,
-9.267999e-06,-0.002800,-9.267999e-06,-0.080000,
-9.265999e-06,0.002000,-9.265999e-06,-0.080000,
-9.263999e-06,0.004800,-9.263999e-06,-0.080000,
-9.261999e-06,0.002000,-9.261999e-06,-0.080000,
-9.259999e-06,-0.000800,-9.259999e-06,-0.080000,
-9.257999e-06,-0.000400,-9.257999e-06,-0.080000,
-9.255999e-06,-0.000400,-9.255999e-06,-0.080000,
-9.253999e-06,-0.000400,-9.253999e-06,-0.080000,
-9.251999e-06,-0.002000,-9.251999e-06,-0.080000,
-9.249999e-06,-0.000400,-9.249999e-06,-0.080000,
-9.247999e-06,0.000400,-9.247999e-06,-0.080000,
-9.245999e-06,0.002000,-9.245999e-06,-0.080000,
-9.243999e-06,0.003600,-9.243999e-06,-0.080000,
-9.241999e-06,0.003200,-9.241999e-06,-0.080000,
-9.239999e-06,0.001600,-9.239999e-06,-0.080000,
-9.237999e-06,0.000400,-9.237999e-06,-0.080000,
-9.235999e-06,0.000000,-9.235999e-06,-0.080000,
-9.233999e-06,-0.002000,-9.233999e-06,-0.080000,
-9.231999e-06,-0.002400,-9.231999e-06,-0.080000,
-9.229999e-06,0.000000,-9.229999e-06,-0.080000,
-9.227999e-06,0.001200,-9.227999e-06,-0.080000,
-9.225999e-06,0.001200,-9.225999e-06,-0.080000,
-9.223999e-06,0.000000,-9.223999e-06,-0.080000,
-9.221999e-06,-0.000400,-9.221999e-06,-0.080000,
-9.219999e-06,0.001200,-9.219999e-06,-0.080000,
-9.217999e-06,0.000800,-9.217999e-06,-0.080000,
-9.215999e-06,0.000000,-9.215999e-06,-0.080000,
-9.213999e-06,0.001600,-9.213999e-06,-0.080000,
-9.211999e-06,0.000800,-9.211999e-06,-0.080000,
-9.209999e-06,0.001200,-9.209999e-06,-0.080000,
-9.207999e-06,0.000800,-9.207999e-06,-0.080000,
-9.205999e-06,0.000400,-9.205999e-06,-0.080000,
-9.203999e-06,0.002400,-9.203999e-06,-0.080000,
-9.201999e-06,-0.001200,-9.201999e-06,-0.080000,
-9.199999e-06,-0.003200,-9.199999e-06,-0.080000,
-9.197999e-06,-0.002800,-9.197999e-06,-0.080000,
-9.195999e-06,0.000800,-9.195999e-06,-0.080000,
-9.193999e-06,0.002400,-9.193999e-06,-0.080000,
-9.191999e-06,0.001600,-9.191999e-06,-0.080000,
-9.189999e-06,0.000800,-9.189999e-06,-0.080000,
-9.187999e-06,0.002000,-9.187999e-06,-0.080000,
-9.185999e-06,-0.000400,-9.185999e-06,-0.080000,
-9.183999e-06,-0.000800,-9.183999e-06,-0.080000,
-9.181999e-06,0.000400,-9.181999e-06,-0.080000,
-9.179999e-06,0.002800,-9.179999e-06,-0.080000,
-9.177999e-06,0.000400,-9.177999e-06,-0.080000,
-9.175999e-06,0.000400,-9.175999e-06,-0.080000,
-9.173999e-06,0.001600,-9.173999e-06,-0.080000,
-9.171999e-06,0.000400,-9.171999e-06,-0.080000,
-9.169999e-06,-0.002800,-9.169999e-06,-0.080000,
-9.167999e-06,-0.002400,-9.167999e-06,-0.080000,
-9.165999e-06,0.000400,-9.165999e-06,-0.080000,
-9.163999e-06,0.000800,-9.163999e-06,-0.080000,
-9.161999e-06,0.001200,-9.161999e-06,-0.080000,
-9.159999e-06,0.001600,-9.159999e-06,-0.080000,
-9.157999e-06,0.002000,-9.157999e-06,-0.080000,
-9.155999e-06,-0.001600,-9.155999e-06,-0.080000,
-9.153999e-06,-0.002000,-9.153999e-06,-0.080000,
-9.151999e-06,0.001200,-9.151999e-06,-0.080000,
-9.149999e-06,0.002400,-9.149999e-06,-0.080000,
-9.147999e-06,0.002400,-9.147999e-06,-0.080000,
-9.145999e-06,0.002000,-9.145999e-06,-0.080000,
-9.143999e-06,0.000800,-9.143999e-06,-0.080000,
-9.141999e-06,-0.001600,-9.141999e-06,-0.080000,
-9.139999e-06,-0.002800,-9.139999e-06,-0.080000,
-9.137999e-06,-0.002800,-9.137999e-06,-0.080000,
-9.135999e-06,-0.000800,-9.135999e-06,-0.080000,
-9.133999e-06,0.002000,-9.133999e-06,-0.080000,
-9.131999e-06,0.002800,-9.131999e-06,-0.080000,
-9.129999e-06,0.002400,-9.129999e-06,-0.080000,
-9.127999e-06,0.000800,-9.127999e-06,-0.080000,
-9.125999e-06,0.000000,-9.125999e-06,-0.080000,
-9.123999e-06,-0.000400,-9.123999e-06,-0.080000,
-9.121999e-06,-0.000800,-9.121999e-06,-0.080000,
-9.119999e-06,0.000400,-9.119999e-06,-0.080000,
-9.117999e-06,0.002400,-9.117999e-06,-0.080000,
-9.115999e-06,0.002800,-9.115999e-06,-0.080000,
-9.113999e-06,0.002000,-9.113999e-06,-0.080000,
-9.111999e-06,0.001600,-9.111999e-06,-0.080000,
-9.109999e-06,0.000000,-9.109999e-06,-0.080000,
-9.107999e-06,-0.002400,-9.107999e-06,-0.080000,
-9.105999e-06,-0.002800,-9.105999e-06,-0.080000,
-9.103999e-06,-0.001600,-9.103999e-06,-0.080000,
-9.101999e-06,0.000400,-9.101999e-06,-0.080000,
-9.099999e-06,0.001600,-9.099999e-06,-0.080000,
-9.097999e-06,0.002000,-9.097999e-06,-0.080000,
-9.095999e-06,0.001600,-9.095999e-06,-0.080000,
-9.093999e-06,0.002800,-9.093999e-06,-0.080000,
-9.091999e-06,-0.000800,-9.091999e-06,-0.080000,
-9.089999e-06,-0.000400,-9.089999e-06,-0.080000,
-9.087999e-06,0.000400,-9.087999e-06,-0.080000,
-9.085999e-06,0.001200,-9.085999e-06,-0.080000,
-9.083999e-06,0.001600,-9.083999e-06,-0.080000,
-9.081999e-06,0.001600,-9.081999e-06,-0.080000,
-9.079999e-06,0.002400,-9.079999e-06,-0.080000,
-9.077999e-06,0.001600,-9.077999e-06,-0.080000,
-9.075999e-06,-0.002400,-9.075999e-06,-0.080000,
-9.073999e-06,-0.003600,-9.073999e-06,-0.080000,
-9.071999e-06,-0.002400,-9.071999e-06,-0.080000,
-9.069999e-06,0.000800,-9.069999e-06,-0.080000,
-9.067999e-06,0.000800,-9.067999e-06,-0.080000,
-9.065999e-06,0.000800,-9.065999e-06,-0.080000,
-9.063999e-06,0.002800,-9.063999e-06,-0.080000,
-9.061999e-06,0.001200,-9.061999e-06,-0.080000,
-9.059999e-06,-0.001200,-9.059999e-06,-0.080000,
-9.057999e-06,-0.000400,-9.057999e-06,-0.080000,
-9.055999e-06,0.000400,-9.055999e-06,-0.080000,
-9.053999e-06,0.001200,-9.053999e-06,-0.080000,
-9.051999e-06,0.001200,-9.051999e-06,-0.080000,
-9.049999e-06,0.004400,-9.049999e-06,-0.080000,
-9.047999e-06,0.005600,-9.047999e-06,-0.080000,
-9.045999e-06,0.002000,-9.045999e-06,-0.080000,
-9.043999e-06,-0.000400,-9.043999e-06,-0.080000,
-9.041999e-06,-0.001600,-9.041999e-06,-0.080000,
-9.039999e-06,-0.002400,-9.039999e-06,-0.080000,
-9.037999e-06,-0.002000,-9.037999e-06,-0.080000,
-9.035999e-06,-0.001600,-9.035999e-06,-0.080000,
-9.033999e-06,0.001200,-9.033999e-06,-0.080000,
-9.031999e-06,-0.001600,-9.031999e-06,-0.080000,
-9.029999e-06,0.000400,-9.029999e-06,-0.080000,
-9.027999e-06,0.001200,-9.027999e-06,-0.080000,
-9.025999e-06,0.004000,-9.025999e-06,-0.080000,
-9.023999e-06,0.002800,-9.023999e-06,-0.080000,
-9.021999e-06,0.002400,-9.021999e-06,-0.080000,
-9.019999e-06,0.001200,-9.019999e-06,-0.080000,
-9.017999e-06,0.000000,-9.017999e-06,-0.080000,
-9.015999e-06,0.000800,-9.015999e-06,-0.080000,
-9.013999e-06,0.001200,-9.013999e-06,-0.080000,
-9.011999e-06,0.000000,-9.011999e-06,-0.080000,
-9.009999e-06,-0.002800,-9.009999e-06,-0.160000,
-9.007999e-06,-0.000800,-9.007999e-06,-0.080000,
-9.005999e-06,0.000400,-9.005999e-06,-0.080000,
-9.003999e-06,0.000800,-9.003999e-06,-0.080000,
-9.001999e-06,0.000000,-9.001999e-06,-0.080000,
-8.999999e-06,0.000400,-8.999999e-06,-0.080000,
-8.997999e-06,0.000400,-8.997999e-06,-0.080000,
-8.995999e-06,0.001200,-8.995999e-06,-0.080000,
-8.993999e-06,0.002000,-8.993999e-06,-0.080000,
-8.991999e-06,0.001600,-8.991999e-06,-0.080000,
-8.989999e-06,0.001200,-8.989999e-06,-0.080000,
-8.987999e-06,0.000400,-8.987999e-06,-0.080000,
-8.985999e-06,0.000400,-8.985999e-06,-0.080000,
-8.983999e-06,-0.000800,-8.983999e-06,-0.080000,
-8.981999e-06,-0.000800,-8.981999e-06,-0.080000,
-8.979999e-06,0.000000,-8.979999e-06,-0.080000,
-8.977999e-06,0.000800,-8.977999e-06,-0.080000,
-8.975999e-06,0.001200,-8.975999e-06,-0.080000,
-8.973999e-06,0.000800,-8.973999e-06,-0.080000,
-8.971999e-06,0.000800,-8.971999e-06,-0.080000,
-8.969999e-06,0.001600,-8.969999e-06,-0.080000,
-8.967999e-06,0.001600,-8.967999e-06,-0.080000,
-8.965999e-06,0.000000,-8.965999e-06,-0.160000,
-8.963999e-06,0.000800,-8.963999e-06,-0.080000,
-8.961999e-06,0.001200,-8.961999e-06,-0.080000,
-8.959999e-06,0.000400,-8.959999e-06,-0.080000,
-8.957999e-06,-0.000400,-8.957999e-06,-0.080000,
-8.955999e-06,-0.000400,-8.955999e-06,-0.080000,
-8.953999e-06,0.002400,-8.953999e-06,-0.080000,
-8.951999e-06,-0.000800,-8.951999e-06,-0.080000,
-8.949999e-06,-0.002000,-8.949999e-06,-0.160000,
-8.947999e-06,-0.002000,-8.947999e-06,-0.080000,
-8.945999e-06,0.000800,-8.945999e-06,-0.080000,
-8.943999e-06,0.002000,-8.943999e-06,-0.080000,
-8.941999e-06,0.001200,-8.941999e-06,-0.080000,
-8.939999e-06,0.001200,-8.939999e-06,-0.080000,
-8.937999e-06,0.002000,-8.937999e-06,-0.080000,
-8.935999e-06,-0.000400,-8.935999e-06,-0.080000,
-8.933999e-06,-0.000400,-8.933999e-06,-0.080000,
-8.931999e-06,0.001200,-8.931999e-06,-0.080000,
-8.929999e-06,0.003200,-8.929999e-06,-0.080000,
-8.927999e-06,0.000400,-8.927999e-06,-0.080000,
-8.925999e-06,0.000000,-8.925999e-06,-0.080000,
-8.923999e-06,0.000800,-8.923999e-06,-0.080000,
-8.921999e-06,0.000800,-8.921999e-06,-0.160000,
-8.919999e-06,-0.002000,-8.919999e-06,-0.080000,
-8.917999e-06,-0.002000,-8.917999e-06,-0.080000,
-8.915999e-06,0.000400,-8.915999e-06,-0.080000,
-8.913999e-06,0.000400,-8.913999e-06,-0.080000,
-8.911999e-06,0.000800,-8.911999e-06,-0.080000,
-8.909999e-06,0.001600,-8.909999e-06,-0.080000,
-8.907999e-06,0.002000,-8.907999e-06,-0.080000,
-8.905999e-06,-0.001600,-8.905999e-06,-0.080000,
-8.903999e-06,-0.000800,-8.903999e-06,-0.080000,
-8.901999e-06,0.001600,-8.901999e-06,-0.080000,
-8.899999e-06,0.002800,-8.899999e-06,-0.080000,
-8.897999e-06,0.002800,-8.897999e-06,-0.160000,
-8.895999e-06,0.001600,-8.895999e-06,-0.080000,
-8.893999e-06,0.000800,-8.893999e-06,-0.080000,
-8.891999e-06,-0.001200,-8.891999e-06,-0.080000,
-8.889999e-06,-0.001200,-8.889999e-06,-0.080000,
-8.887999e-06,-0.000800,-8.887999e-06,-0.080000,
-8.885999e-06,-0.001600,-8.885999e-06,-0.080000,
-8.883999e-06,-0.000800,-8.883999e-06,-0.080000,
-8.881999e-06,0.001600,-8.881999e-06,-0.080000,
-8.879999e-06,0.002400,-8.879999e-06,-0.080000,
-8.877999e-06,0.001600,-8.877999e-06,-0.080000,
-8.875999e-06,0.000000,-8.875999e-06,-0.080000,
-8.873999e-06,-0.000800,-8.873999e-06,-0.080000,
-8.871999e-06,-0.001200,-8.871999e-06,-0.080000,
-8.869999e-06,-0.000800,-8.869999e-06,-0.080000,
-8.867999e-06,0.001200,-8.867999e-06,-0.080000,
-8.865999e-06,0.002400,-8.865999e-06,-0.080000,
-8.863999e-06,0.002400,-8.863999e-06,-0.080000,
-8.861999e-06,0.003200,-8.861999e-06,-0.080000,
-8.859999e-06,0.002000,-8.859999e-06,-0.080000,
-8.857999e-06,0.000000,-8.857999e-06,-0.080000,
-8.855999e-06,-0.001200,-8.855999e-06,-0.080000,
-8.853999e-06,-0.001200,-8.853999e-06,-0.080000,
-8.851999e-06,-0.000400,-8.851999e-06,-0.080000,
-8.849999e-06,-0.000400,-8.849999e-06,-0.080000,
-8.847999e-06,0.000800,-8.847999e-06,-0.080000,
-8.845999e-06,0.000800,-8.845999e-06,-0.080000,
-8.843999e-06,0.002000,-8.843999e-06,-0.080000,
-8.841999e-06,-0.000400,-8.841999e-06,-0.080000,
-8.839999e-06,-0.000800,-8.839999e-06,-0.080000,
-8.837999e-06,0.000000,-8.837999e-06,-0.080000,
-8.835999e-06,0.000800,-8.835999e-06,-0.080000,
-8.833999e-06,0.002400,-8.833999e-06,-0.080000,
-8.831999e-06,0.002400,-8.831999e-06,-0.080000,
-8.829999e-06,0.003600,-8.829999e-06,-0.080000,
-8.827999e-06,0.003600,-8.827999e-06,-0.080000,
-8.825999e-06,-0.001200,-8.825999e-06,-0.080000,
-8.823999e-06,-0.003200,-8.823999e-06,-0.160000,
