18-Ar-40(n,total) ENDF/B-VII.1
1764250.0,3.80005
1764400.0,3.79736
1764800.0,3.84885
1765100.0,3.72318
1765620.0,3.77951
1766050.0,3.56279
1766850.0,3.44114
1767150.0,3.2724
1767300.0,3.16686
1767700.0,3.23163
1768300.0,3.17573
1768600.0,3.22334
1769000.0,2.96331
1769300.0,2.97186
1769600.0,2.87307
1769900.0,2.99561
1770300.0,2.7749
1770600.0,2.82263
1770900.0,2.79962
1771200.0,2.6559
1771500.0,2.61405
1771900.0,2.40155
1772200.0,2.54813
1772500.0,2.28808
1773500.0,1.97262
1773800.0,1.93886
1774100.0,1.94771
1774800.0,1.7808
1775100.0,1.79499
1775400.0,1.69065
1775750.0,1.72602
1776100.0,1.82491
1776400.0,1.83329
1777100.0,1.77957
1777400.0,1.735
1777750.0,1.76312
1778100.0,1.91334
1778700.0,1.96056
1779200.0,2.20365
1779700.0,2.34059
1780500.0,2.77255
1780780.0,3.00115
1781150.0,3.38894
1781700.0,3.75067
1782150.0,4.2999
1782450.0,4.65848
1782600.0,4.77463
1783300.0,4.89079
1783750.0,4.72909
1784300.0,4.35929
1784600.0,3.99527
1785200.0,3.53368
1786050.0,3.1887
1786600.0,3.1029
1786900.0,2.98457
1787200.0,3.04746
1787500.0,2.8921
1787900.0,2.8143
1788200.0,2.97257
1788500.0,2.91009
1788900.0,2.99623
1789200.0,2.89142
1789650.0,2.99765
1790200.0,3.06274
1790580.0,2.90349
1791200.0,2.92776
1791500.0,2.80807
1791800.0,2.90059
1792280.0,2.8451
1792800.0,2.90889
1793300.0,2.83403
1793550.0,2.83031
1794100.0,2.89508
1794500.0,2.83861
1794950.0,2.95954
1795100.0,3.01186
1795620.0,2.77635
1795800.0,2.76533
1796100.0,2.99883
1796650.0,2.88975
1796880.0,2.82954
1797100.0,2.84
1797600.0,2.9869
1798100.0,3.02584
1798400.0,3.21373
1798800.0,3.28462
1799180.0,3.49562
1799360.0,3.48704
1800400.0,3.83866
1800800.0,3.90002
1801250.0,4.59855
1802250.0,6.03314
1802880.0,6.49989
1802990.0,6.50252
1803600.0,6.07786
1804100.0,5.61999
1804400.0,5.15486
1804950.0,4.66225
1805400.0,4.25676
1805800.0,3.81385
1806400.0,3.37159
1806800.0,3.29183
1807100.0,3.05246
1807500.0,3.10942
1808100.0,3.08346
1808480.0,3.14008
1809100.0,3.53665
1809400.0,3.5886
1809800.0,3.45856
1809950.0,3.46085
1810100.0,3.45667
1810450.0,3.25114
1810800.0,3.16481
1811100.0,2.94874
1811400.0,2.93277
1812100.0,2.55494
1812500.0,2.47519
1812800.0,2.31764
1813100.0,2.50687
1813500.0,2.3548
1814500.0,2.70892
1814800.0,2.80005
1815100.0,3.01322
1815500.0,2.91965
1815800.0,3.23935
1816200.0,3.34168
1816500.0,3.27155
1817200.0,3.39884
1817500.0,3.38784
1817800.0,3.44195
1818500.0,3.41044
1818800.0,3.49155
1819200.0,3.29869
1819900.0,3.17962
1820280.0,2.96183
1820500.0,2.7404
1820900.0,2.57217
1821200.0,2.24189
1821500.0,2.14728
1822200.0,2.09076
1822600.0,2.19577
1823200.0,2.0992
1823720.0,2.24592
1824100.0,2.3444
1824300.0,2.41583
1824600.0,2.43435
1825450.0,2.98284
1825900.0,3.11287
1826300.0,3.07527
1826600.0,3.50351
1828000.0,3.79665
1828300.0,3.8658
1828650.0,3.812
1829300.0,3.38536
1830000.0,3.31794
1830350.0,3.35454
1830700.0,3.55658
1831100.0,3.63306
1831550.0,3.97699
1832400.0,4.3297
1832700.0,4.34374
1833100.0,4.25486
1834300.0,3.4734
1834950.0,3.11291
1835500.0,3.01102
1836900.0,3.26918
1837350.0,3.51509
1837500.0,3.55722
1837900.0,3.54004
1838600.0,3.58477
1838900.0,3.49787
1839300.0,3.56898
1840300.0,3.27271
1840600.0,3.31822
1841000.0,3.30067
1841300.0,3.12391
1841700.0,3.20968
1842000.0,3.13024
1842300.0,3.20217
1843000.0,3.09963
1843400.0,3.13281
1843900.0,2.9816
1844100.0,2.95755
1844400.0,3.06598
1844800.0,3.05535
1845100.0,3.17795
1845400.0,3.03045
1846500.0,3.44633
1847600.0,3.69031
1847800.0,3.6978
1848420.0,3.54321
1848750.0,3.45675
1848900.0,3.39359
1849200.0,3.43697
1849900.0,2.95153
1850300.0,2.91906
1850600.0,2.96855
1851000.0,2.66169
1851300.0,2.62642
1851700.0,2.24208
1852000.0,2.29921
1852400.0,2.13234
1852700.0,2.17054
1853100.0,2.00897
1853600.0,1.9491
1854400.0,1.79724
1854800.0,1.88495
1855100.0,1.64864
1856000.0,1.82435
1856500.0,1.91226
1856900.0,1.94788
1857200.0,1.91308
1857600.0,1.98821
1857900.0,1.85773
1858650.0,2.02835
1859300.0,2.10891
1859600.0,2.08796
1859700.0,2.10286
1860000.0,2.38396
1860400.0,2.28899
1860700.0,2.52898
1861100.0,2.59798
1861400.0,2.81768
1862100.0,3.09053
1862800.0,3.13521
1863500.0,2.97823
1864300.0,2.53664
1864600.0,2.32536
1864900.0,2.29696
1865700.0,2.61428
1866000.0,2.82906
1866300.0,3.26576
1866700.0,3.4301
1867000.0,3.94119
1867700.0,4.32994
1868100.0,4.54125
1868400.0,4.33923
1868800.0,4.47352
1869150.0,4.1667
1869500.0,4.11236
1869800.0,3.95607
1870200.0,4.09943
1870500.0,4.08782
1871020.0,4.53086
1871400.0,4.62545
1871900.0,4.74316
1872600.0,4.87975
1872920.0,4.90858
1873150.0,4.7283
1873300.0,4.56631
1873700.0,4.58787
1874400.0,4.45871
1874800.0,4.20422
1875150.0,4.44847
1876200.0,4.59289
1876500.0,4.53727
1876900.0,4.55591
1877420.0,4.39149
1877750.0,4.12385
1877900.0,3.96736
1878450.0,3.6968
1878600.0,3.59364
1879000.0,3.52746
1879400.0,3.28813
1879700.0,3.22056
1880400.0,2.84115
1881100.0,2.71232
1881500.0,2.4391
1881800.0,2.37077
1882200.0,2.40486
1882500.0,2.22767
1882900.0,2.27663
1883300.0,2.10715
1883600.0,2.17436
1884000.0,2.03715
1884300.0,2.10956
1884700.0,1.96382
1885050.0,2.07998
1885400.0,2.25722
1885700.0,2.2882
1886200.0,2.52438
1887700.0,3.67085
1888600.0,4.20892
1889300.0,4.35703
1889700.0,4.32227
1890000.0,4.35111
1890520.0,4.20694
1891100.0,3.79469
1891500.0,3.80721
1891800.0,3.606
1892850.0,3.42415
1893600.0,3.16989
1894000.0,3.19008
1894300.0,2.9656
1894700.0,3.17117
1895000.0,2.96141
1895400.0,3.06886
1896100.0,2.89043
1897200.0,2.98848
1897900.0,2.95684
1898300.0,3.04027
1899000.0,2.90633
1899400.0,2.90012
1899700.0,2.90424
1900100.0,2.85365
1900400.0,2.92998
1900800.0,2.83078
1901500.0,3.20112
1902200.0,3.1488
1902600.0,3.37194
1903000.0,3.46517
1903300.0,3.37971
1904000.0,3.72288
1904950.0,3.83245
1906000.0,4.15425
1906600.0,4.39102
1907100.0,4.69975
1908700.0,5.19673
1909100.0,5.11719
1909500.0,5.20355
1909800.0,5.17714
1911100.0,5.6658
1911300.0,5.70938
1911700.0,6.06765
1912000.0,6.04422
1912400.0,6.18738
1912700.0,6.17212
1913100.0,6.29144
1913500.0,6.16812
1913800.0,6.26814
1914200.0,5.81725
1914600.0,5.84136
1915500.0,5.31525
1916600.0,4.89145
1918400.0,4.42045
1918750.0,4.31905
1919300.0,4.14403
1919700.0,3.81927
1920000.0,3.96244
1920400.0,3.70826
1920800.0,3.73375
1921100.0,3.56808
1921500.0,3.50536
1921900.0,3.63715
1922200.0,3.51515
1922600.0,3.48842
1923300.0,3.6226
1923700.0,3.91353
1924800.0,4.4479
1925200.0,4.48936
1925500.0,4.68386
1925900.0,4.72067
1926300.0,4.51722
1927000.0,4.92829
1927400.0,4.87034
1927700.0,4.97559
1928900.0,4.90338
1929200.0,4.92882
1929700.0,5.14929
1930000.0,5.1446
1930300.0,5.15354
1930600.0,5.1412
1931400.0,5.43827
1931800.0,5.47479
1932350.0,5.70785
1932900.0,5.86396
1933300.0,5.74504
1933700.0,6.0667
1934000.0,5.99985
1934400.0,6.20124
1935500.0,5.98714
1936200.0,5.53865
1936800.0,5.1492
1937550.0,4.46867
1937700.0,4.37469
1938500.0,4.47327
1939200.0,4.87864
1939600.0,4.99436
1940000.0,5.54447
1940700.0,5.64405
1941400.0,5.43227
1942000.0,4.95985
1942600.0,4.76477
1942950.0,4.50754
1943000.0,4.50578
1943200.0,4.51294
1943900.0,4.34315
1945200.0,3.80585
1946300.0,3.31778
1946700.0,3.45652
1947000.0,3.21444
1947400.0,3.12418
1947800.0,3.15243
1948500.0,2.88901
1948900.0,3.0464
1949300.0,2.96531
1949790.0,2.76391
1949880.0,2.76374
1950400.0,2.82039
1950800.0,2.77074
1951200.0,2.81891
1951550.0,2.61644
1951900.0,2.57385
1952500.0,2.7129
1954000.0,3.0007
1954350.0,3.08405
1954900.0,3.2523
1955300.0,3.5064
1956200.0,3.909
1956400.0,4.0206
1956800.0,4.05482
1957200.0,4.44313
1957700.0,4.61435
1958300.0,4.8673
1958700.0,4.84702
1959000.0,5.10343
1959800.0,5.06247
1960200.0,5.24416
1960900.0,5.17182
1962100.0,4.05291
1962400.0,3.67998
1962800.0,3.51017
1963200.0,3.1155
1963800.0,2.9674
1964000.0,2.89785
1964700.0,2.95623
1965500.0,3.32314
1965900.0,3.61052
1966800.0,4.1177
1967400.0,4.49042
1967800.0,4.9058
1968100.0,4.9817
1968700.0,5.4031
1969700.0,5.91829
1970000.0,5.86015
1970400.0,5.94082
1970800.0,5.79725
1971200.0,5.88223
1971720.0,5.65558
1971900.0,5.64232
1972300.0,5.66796
1972900.0,5.45865
1973800.0,5.35945
1974200.0,5.45251
1975000.0,5.32542
1975350.0,5.36988
1975700.0,5.61387
1976100.0,5.6365
1976500.0,5.94018
1976900.0,5.91613
1977300.0,6.05828
1978000.0,5.83037
1978400.0,5.49259
1979000.0,5.24985
1980000.0,4.62129
1980300.0,4.21557
1980900.0,4.10865
1982100.0,3.70615
1982300.0,3.65555
1982600.0,3.36088
1983000.0,3.57013
1983400.0,3.46284
1983800.0,3.24648
1984200.0,3.2225
1984600.0,3.28897
1984900.0,3.17143
1985300.0,3.27272
1985700.0,3.58727
1986100.0,3.47652
1986700.0,3.60905
1987100.0,3.69265
1988000.0,3.83212
1988400.0,4.10604
1988800.0,4.01732
1989400.0,4.21875
1990000.0,4.30391
1990900.0,4.0592
1991500.0,3.90118
1992300.0,3.51699
1992700.0,3.23448
1993100.0,3.23171
1993450.0,3.02676
1993550.0,3.02406
1994200.0,3.09458
1994700.0,3.42396
1995000.0,3.69135
1995400.0,3.78868
1996000.0,4.4187
1996900.0,5.08755
1997300.0,4.9952
1997700.0,5.064
1999300.0,4.9027
1999600.0,5.0734
2000000.0,4.90307
2001600.0,5.07477
2002800.0,4.64068
2003200.0,4.39201
2004300.0,4.0785
2004700.0,3.81202
2005700.0,3.47245
2007250.0,3.10614
2007400.0,3.08926
2008000.0,2.76765
2008200.0,2.69622
2008600.0,2.83595
2009000.0,2.65772
2009800.0,2.56783
2010200.0,2.45025
2010600.0,2.43912
2010800.0,2.43935
2011400.0,2.42446
2011800.0,2.58682
2012200.0,2.46386
2012500.0,2.63413
2012900.0,2.57343
2013300.0,2.75365
2013700.0,2.71834
2014100.0,2.96276
2014700.0,3.12955
2014900.0,3.20157
2015300.0,3.0279
2015700.0,3.00767
2016100.0,2.81309
2017100.0,2.546
2017300.0,2.48005
2017700.0,2.52851
2018250.0,2.40865
2018800.0,2.25961
2019600.0,2.6074
2020000.0,2.66908
2020300.0,2.65453
2020400.0,2.66625
2020800.0,2.979
2021600.0,3.41544
2022000.0,3.95481
2023650.0,5.12261
2023700.0,5.12321
2024000.0,5.1098
2024400.0,5.16887
2025200.0,5.01655
2025600.0,4.85028
2026000.0,4.87355
2026400.0,4.68043
2026800.0,4.70643
2027200.0,4.50803
2027900.0,4.45969
2029500.0,4.80575
2029900.0,4.74671
2030700.0,4.94213
2031100.0,4.74227
2031500.0,4.76483
2031900.0,4.65572
2032300.0,4.76755
2032700.0,4.53082
2033100.0,4.55436
2033500.0,4.34923
2033900.0,4.49426
2034300.0,4.3104
2034700.0,4.37767
2035500.0,4.08551
2036300.0,4.14902
2037200.0,3.83993
2037700.0,3.91595
2037900.0,3.96517
2038300.0,3.72741
2038700.0,3.87397
2039900.0,3.5562
2040700.0,3.48578
2041100.0,3.4131
2041500.0,3.63004
2041900.0,3.63191
2042300.0,3.84518
2042700.0,4.18663
2043100.0,4.26457
2043500.0,4.55889
2044100.0,4.72785
2044500.0,4.82925
2044700.0,4.84118
2045100.0,5.1218
2045700.0,5.1992
2046300.0,5.51291
2046700.0,5.49221
2048000.0,6.00455
2049200.0,6.30691
2049600.0,6.29511
2050800.0,6.55591
2051600.0,6.8145
2053400.0,6.28075
2054000.0,5.94541
2054800.0,5.1722
2055200.0,5.06227
2055600.0,4.72233
2056000.0,4.74291
2056400.0,4.45775
2056900.0,4.6057
2057300.0,4.29905
2058100.0,4.20501
2058500.0,4.03193
2058900.0,4.07699
2060500.0,3.4702
2060900.0,3.27195
2061300.0,3.50307
2062100.0,3.07479
2062500.0,3.17225
2063000.0,2.98125
2063400.0,3.03716
2063800.0,2.99902
2064200.0,2.78393
2064650.0,2.87918
2065000.0,2.86119
2065400.0,2.69955
2066200.0,2.8253
2066600.0,2.93942
2067000.0,2.96287
2067400.0,3.27449
2067900.0,3.3404
2068900.0,3.82385
2069500.0,4.14838
2070300.0,4.03303
2070700.0,4.08312
2071100.0,4.06382
2071500.0,4.16105
2071900.0,3.98079
2072400.0,4.03816
2072800.0,3.92914
2073200.0,3.99073
2074600.0,3.8056
2075600.0,3.58147
2076100.0,3.58695
2076500.0,3.50448
2077500.0,3.74045
2078100.0,3.89402
2078500.0,3.81891
2078900.0,3.93932
2079400.0,3.7952
2079900.0,3.87227
2081000.0,3.71707
2082200.0,3.83903
2082700.0,3.70572
2083500.0,3.79991
2083900.0,3.74426
2084900.0,3.89425
2085100.0,3.94363
2085600.0,3.79491
2086000.0,3.83782
2086400.0,3.75559
2087100.0,3.84851
2088000.0,3.51619
2088500.0,3.54833
2089700.0,3.37632
2090100.0,3.57359
2090500.0,3.58263
2090950.0,3.73582
2091600.0,3.83315
2091800.0,3.89228
2092200.0,3.85399
2092600.0,3.923
2093000.0,3.87271
2093400.0,3.94998
2094500.0,4.4484
2094700.0,4.51005
2095200.0,4.96369
2095500.0,5.33824
2096400.0,5.72618
2097200.0,5.64388
2098250.0,5.1037
2099300.0,4.4524
2099700.0,4.36459
2100150.0,4.06494
2100200.0,4.0635
2100500.0,4.07336
2101400.0,3.9692
2102200.0,4.25759
2102850.0,4.3555
2103300.0,4.596
2103500.0,4.73153
2104300.0,4.61196
2105200.0,4.63299
2106200.0,4.0692
2107050.0,3.75095
2107300.0,3.62278
2108100.0,3.51771
2108500.0,3.37556
2108900.0,3.39422
2109800.0,3.28312
2110200.0,3.44909
2110600.0,3.49577
2111100.0,3.70338
2111500.0,3.67486
2111900.0,3.97425
2112300.0,4.01776
2112700.0,3.9804
2113200.0,4.00907
2113600.0,3.84649
2114000.0,3.50933
2114900.0,3.19336
2115300.0,3.12008
2115700.0,3.16947
2116100.0,3.08836
2116600.0,3.20428
2117000.0,3.16773
2117800.0,3.32756
2118200.0,3.16406
2118700.0,3.23363
2119500.0,3.19299
2120400.0,2.81867
2120800.0,2.90181
2121200.0,2.61531
2121600.0,2.65799
2122100.0,2.41909
2122500.0,2.54068
2123300.0,2.45911
2123980.0,2.56642
2124600.0,2.6459
2125100.0,2.85691
2125500.0,3.11752
2125900.0,3.09665
2126550.0,3.3539
2127400.0,3.6167
2128000.0,3.79138
2128680.0,3.53444
2129300.0,3.46839
2129750.0,3.57723
2130200.0,3.81657
2130600.0,3.78659
2131000.0,3.60653
2131500.0,3.72891
2131900.0,3.71935
2132300.0,3.90223
2132950.0,3.671
2133200.0,3.61939
2133600.0,3.64185
2134000.0,3.4924
2134500.0,3.5464
2134900.0,3.44639
2135300.0,3.5191
2135760.0,3.24273
2135810.0,3.24126
2136600.0,3.25592
2137000.0,3.2096
2137500.0,3.24631
2137900.0,3.10751
2138300.0,3.16701
2138800.0,2.94779
2139200.0,3.06424
2139400.0,3.0648
2139600.0,3.06041
2140500.0,3.22033
2140900.0,3.49003
2141300.0,3.59628
2141800.0,3.99284
2143100.0,4.60982
2143500.0,4.57129
2144400.0,4.78448
2145200.0,4.17739
2145700.0,4.30168
2146100.0,3.87984
2146750.0,3.7023
2147000.0,3.67784
2147400.0,3.705
2147800.0,3.66465
2148300.0,3.76578
2148700.0,3.70036
2149100.0,3.52356
2150000.0,3.37207
2150400.0,3.60126
2150900.0,3.39378
2151700.0,3.57932
2152600.0,3.65211
2153000.0,3.61373
2153500.0,3.65045
2155400.0,3.40665
2155600.0,3.40633
2156500.0,3.54266
2156900.0,3.31828
2157400.0,3.35034
2157800.0,3.57186
2158700.0,3.4662
2159100.0,3.5404
2160000.0,3.31604
2160400.0,3.28452
2160900.0,2.98981
2161300.0,3.11574
2162200.0,2.94821
2162880.0,3.11781
2163500.0,3.41117
2164400.0,3.487
2164800.0,3.46041
2165200.0,3.50722
2165700.0,3.48642
2166100.0,3.6335
2167200.0,3.717
2167900.0,3.95502
2168300.0,3.85004
2168800.0,3.8795
2169200.0,4.01912
2169600.0,3.95583
2170300.0,4.11645
2171400.0,4.16223
2172080.0,3.82044
2172300.0,3.76929
2172700.0,4.07023
2173600.0,3.67468
2174500.0,3.76162
2174900.0,4.09111
2175400.0,4.08076
2175800.0,4.31972
2176700.0,4.4555
2177100.0,4.33217
2177540.0,4.35413
2178000.0,4.02643
2178500.0,4.02893
2178950.0,3.70032
2179000.0,3.6976
2180200.0,3.72872
2180700.0,3.87935
2181100.0,3.86605
2181600.0,4.0213
2182400.0,4.56371
2182900.0,4.73622
2183300.0,4.7266
2183800.0,4.8303
2184200.0,4.73972
2184900.0,5.0071
2185100.0,5.03983
2185500.0,4.96551
2186900.0,5.29203
2187800.0,5.12658
2189100.0,5.81173
2189600.0,5.83564
2190110.0,6.04338
2190900.0,5.9986
2191800.0,6.15313
2192700.0,5.89244
2193100.0,5.56817
2193600.0,5.50667
2194000.0,5.09679
2194500.0,4.89524
2195800.0,3.8269
2196700.0,3.46214
2197350.0,3.38125
2198000.0,3.21441
2198500.0,2.92994
2199150.0,2.82925
2200050.0,2.627
2200300.0,2.5857
2200700.0,2.42244
2201380.0,2.52278
2201600.0,2.58014
2202100.0,2.53184
2202500.0,2.73065
2203400.0,2.94077
2203900.0,2.85147
2204300.0,3.05031
2204800.0,2.82583
2205200.0,2.94739
2206600.0,2.65889
2207050.0,2.83699
2207950.0,2.9938
2208400.0,3.1068
2208800.0,3.4182
2209300.0,3.46492
2209950.0,3.7604
2210700.0,4.18711
2212250.0,4.6187
2212900.0,4.73035
2213400.0,5.14636
2213800.0,5.12121
2214300.0,5.35864
2214700.0,5.32845
2215200.0,5.58141
2217000.0,5.96869
2217400.0,5.85743
2217900.0,6.04432
2218580.0,5.90516
2218800.0,5.79516
2219400.0,5.93465
2219950.0,5.8
2220280.0,5.67485
2221180.0,5.71966
2221500.0,5.82267
2223150.0,5.1781
2224500.0,4.6442
2225400.0,4.24195
2226600.0,3.80151
2227000.0,3.9093
2227500.0,3.67772
2227900.0,3.88933
2228400.0,3.71972
2228850.0,3.76656
2229300.0,4.00944
2229800.0,3.8732
2230200.0,4.09106
2230700.0,4.17089
2231100.0,4.06044
2231600.0,4.09275
2232300.0,4.2846
2232500.0,4.2981
2233200.0,4.20803
2233900.0,3.89323
2234400.0,3.82807
2235050.0,3.49995
2235700.0,3.20809
2236200.0,3.19038
2236900.0,3.0456
2237480.0,3.02991
2237820.0,3.1234
2238500.0,3.39664
2239000.0,3.38422
2239450.0,3.48665
2241300.0,4.42372
2241700.0,4.77108
2242850.0,5.0996
2243600.0,5.20987
2244000.0,5.06548
2244880.0,5.12523
2246100.0,4.82965
2247300.0,4.5923
2247950.0,4.27745
2249100.0,3.99235
2250100.0,4.14711
2250500.0,4.01107
2251500.0,4.24286
2251900.0,4.19173
2252400.0,4.34706
2253080.0,4.13538
2253300.0,4.11689
2253800.0,4.27872
2254450.0,4.1347
2254700.0,4.115
2255080.0,4.12234
2255400.0,3.98905
2255600.0,3.86563
2256900.0,3.77828
2257500.0,3.9511
2258000.0,3.77819
2258400.0,3.88708
2258900.0,3.72968
2259600.0,3.64585
2260300.0,3.56144
2261200.0,3.59776
2261950.0,3.3987
2263100.0,3.18914
2263220.0,3.18715
2263600.0,3.19846
2264100.0,3.35669
2264550.0,3.12256
2265500.0,3.0596
2266180.0,3.19487
2267550.0,3.5241
2267800.0,3.55603
2268300.0,3.77261
2268700.0,3.72594
2269450.0,4.0172
2269700.0,4.13689
2270200.0,3.98413
2271100.0,4.15359
2272250.0,4.6514
2273000.0,4.74661
2273700.0,5.19515
2274400.0,5.29079
2274900.0,5.50322
2275300.0,5.35337
2275800.0,5.58413
2276300.0,5.62043
2276750.0,5.3215
2277450.0,5.151
2278200.0,4.85813
2278700.0,4.86602
2279100.0,4.62216
2279600.0,4.66964
2280100.0,4.50878
2280500.0,4.61322
2281000.0,4.41342
2281500.0,4.52912
2282000.0,4.39092
2282200.0,4.39275
2282400.0,4.38787
2282900.0,4.0967
2283400.0,3.95851
2284300.0,3.88548
2285300.0,3.5285
2285800.0,3.52082
2286200.0,3.33469
2286700.0,3.26971
2287200.0,3.1123
2287700.0,3.22027
2288100.0,3.16437
2288600.0,3.21104
2289100.0,3.19098
2290100.0,2.95242
2291500.0,3.16269
2292000.0,2.9895
2292400.0,3.04335
2292900.0,2.85668
2293400.0,2.97825
2293810.0,2.95886
2294000.0,3.04332
2294300.0,3.29848
2295300.0,3.47203
2295800.0,3.76663
2296300.0,3.80828
2296700.0,3.74051
2297200.0,3.8778
2298200.0,3.76453
2298700.0,3.59792
2299100.0,3.21758
2299600.0,3.06845
2300350.0,2.6994
2300600.0,2.60165
2301100.0,2.53186
2302000.0,2.21653
2303900.0,2.55984
2304520.0,2.92401
2305150.0,3.38405
2306100.0,4.0275
2306300.0,4.11628
2306800.0,3.88506
2307800.0,3.72112
2308300.0,3.36619
2309200.0,3.09762
2309700.0,2.74035
2310200.0,2.68444
2310760.0,2.47296
2310820.0,2.47285
2311900.0,2.5124
2312100.0,2.5375
2312600.0,2.49328
2313350.0,2.9595
2313600.0,3.07885
2314100.0,3.06955
2314600.0,3.23086
2315000.0,3.45231
2315500.0,3.56553
2316000.0,3.97739
2316500.0,3.85111
2317000.0,4.18366
2318400.0,4.35135
2319400.0,4.28135
2321800.0,3.39597
2322300.0,3.31768
2322550.0,3.32155
2322800.0,3.32124
2323300.0,3.17052
2323800.0,3.23723
2324800.0,3.02489
2325300.0,3.14148
2325700.0,2.83847
2326200.0,2.86002
2326950.0,2.7814
2327200.0,2.72799
2329400.0,2.64021
2337300.0,3.81238
2341200.0,2.88264
2345100.0,3.37344
2349100.0,5.06939
2353100.0,5.74152
2361000.0,4.12234
2365000.0,5.27823
2369000.0,4.7349
2373100.0,3.62525
2377100.0,3.65378
2381100.0,3.64668
2385200.0,2.98182
2389200.0,2.81784
2393300.0,3.66277
2397400.0,4.97821
2401500.0,5.90327
2405600.0,4.53845
2409700.0,4.03066
2413800.0,5.00235
2417900.0,5.08227
2427250.0,3.91795
2430920.0,3.51506
2434600.0,2.90734
2438800.0,3.01814
2443000.0,3.8892
2447200.0,3.27308
2452450.0,2.9944
2455600.0,2.77464
2459900.0,3.34077
2464100.0,2.85176
2468400.0,3.69688
2472700.0,5.35927
2477480.0,4.4041
2481200.0,3.40161
2485600.0,2.96899
2489900.0,3.26298
2494200.0,3.98215
2498500.0,3.81581
2502900.0,3.83534
2507300.0,4.05083
2511650.0,3.62461
2516000.0,2.81853
2521500.0,3.38985
2524800.0,3.81571
2529300.0,3.35317
2533700.0,3.57481
2538100.0,4.04607
2547100.0,4.29019
2551550.0,3.67824
2556000.0,3.29882
2560500.0,3.38122
2565100.0,3.11678
2574100.0,3.07498
2579220.0,3.75623
2583200.0,4.5409
2592400.0,5.13126
2597000.0,5.09886
2601600.0,4.4463
2606300.0,3.08356
2610900.0,3.30774
2615500.0,4.28815
2620200.0,4.7992
2624900.0,4.31119
2629600.0,3.97763
2634300.0,3.87166
2639000.0,4.01673
2643700.0,3.85218
2648400.0,3.9374
2653200.0,3.48346
2658000.0,3.94746
2662700.0,3.78267
2667500.0,3.38707
2674700.0,4.16935
2677100.0,4.45799
2681950.0,3.33779
2686800.0,3.11356
2691700.0,3.07798
2697160.0,3.80914
2701400.0,4.616
2706300.0,3.60967
2711200.0,3.83876
2716200.0,4.46092
2721100.0,3.8532
2728500.0,3.99995
2731000.0,4.08493
2743500.0,3.94985
2751000.0,3.8563
2756000.0,3.59633
2761100.0,4.00523
2766100.0,3.05405
2771200.0,2.99342
2776300.0,2.75441
2783950.0,3.41905
2786500.0,3.66614
2791600.0,3.3146
2796800.0,3.46691
2801900.0,4.05589
2807100.0,3.50686
2812300.0,3.54507
2817500.0,4.32376
2825300.0,4.74375
2827900.0,4.8298
2833150.0,3.55317
2838400.0,3.18394
2843700.0,2.94062
2849000.0,3.02745
2855620.0,3.45598
2859600.0,3.79159
2870300.0,3.49117
2875650.0,3.62976
2881000.0,4.22804
2886400.0,3.88067
2891800.0,3.76058
2897200.0,3.11893
2908100.0,4.44436
2913600.0,4.81819
2919790.0,3.76969
2924600.0,3.15495
2935600.0,3.52151
2941200.0,4.50307
2946750.0,3.78732
2952300.0,3.53656
2957900.0,4.52143
2963500.0,3.46509
2969150.0,3.74565
2974800.0,4.47282
2980400.0,4.64306
2986100.0,5.36786
2991800.0,5.24462
3009000.0,3.46933
3014750.0,3.5465
3020500.0,4.4105
3026300.0,4.47905
3032100.0,4.16623
3043800.0,4.11615
3049600.0,4.44947
3056980.0,3.83372
3061400.0,3.35796
3073200.0,3.28906
3079200.0,2.54945
3086640.0,2.90334
3091100.0,3.19769
3097100.0,3.24088
3109100.0,3.73787
3115200.0,3.79081
3121200.0,3.49841
3127300.0,4.36217
3133400.0,4.31987
3145700.0,3.07465
3151800.0,2.94936
3158000.0,3.43773
3164200.0,3.62616
3170400.0,4.34929
3182900.0,3.40653
3189100.0,3.26564
3198550.0,3.45605
3208000.0,3.51121
3214400.0,2.80244
3220700.0,2.93551
3227100.0,3.68693
3233500.0,3.53915
3239900.0,2.89063
3246400.0,3.23036
3252800.0,3.19399
3259300.0,3.44903
3265800.0,3.26958
3272300.0,3.67538
3278800.0,3.33781
3285400.0,3.32032
3291900.0,3.52991
3298500.0,3.297
3311800.0,3.59126
3318450.0,3.13382
3325100.0,2.97875
3338500.0,3.07054
3345200.0,3.4899
3351950.0,3.25391
3358700.0,2.81416
3365500.0,2.66662
3372300.0,2.65566
3380860.0,3.27258
3392900.0,3.87392
3399800.0,4.05674
3406700.0,2.91388
3413600.0,2.82078
3420600.0,3.81944
3427600.0,4.14872
3434600.0,2.89855
3441600.0,3.13849
3448600.0,3.79259
3457480.0,3.1372
3462800.0,2.81972
3469900.0,2.92861
3477000.0,3.71923
3484200.0,3.36249
3491400.0,3.39837
3498600.0,3.98174
3505800.0,3.70291
3513000.0,3.63663
3520300.0,3.89607
3527600.0,3.37541
3534900.0,3.84107
3542200.0,3.47318
3549600.0,3.256
3557000.0,3.60637
3564400.0,3.59787
3571800.0,3.04351
3579250.0,3.19572
3592320.0,4.08205
3594200.0,4.19491
3601750.0,4.05414
3609300.0,3.63167
3616800.0,3.63738
3632000.0,2.7739
3643500.0,2.64025
3647300.0,2.5763
3655960.0,3.21008
3662700.0,3.91099
3670500.0,4.43482
3678250.0,3.9309
